Subject Head_Dist.cm Time Trial Message L_Pupil_Diameter.mm L_Event R_Pupil_Diameter.mm R_Event
11 70 162752791 1 NA 6.2433 Fixation 6.443 Fixation
11 70 162756790 1 NA 6.2378 Fixation 6.4505 Fixation
11 70 162760790 1 NA 6.2305 Fixation 6.4454 Fixation
11 70 162764789 1 NA 6.2243 Fixation 6.4435 Fixation
11 70 162768789 1 NA 6.2178 Fixation 6.4433 Fixation
11 70 162772790 1 NA 6.2115 Fixation 6.4461 Fixation
11 70 162776792 1 NA 6.2055 Fixation 6.4431 Fixation
11 70 162780794 1 NA 6.2144 Fixation 6.4445 Fixation
11 70 162784796 1 NA 6.2076 Fixation 6.4486 Fixation
11 70 162788798 1 NA 6.202 Fixation 6.4484 Fixation
11 70 162792800 1 NA 6.1993 Fixation 6.4574 Fixation
11 70 162796802 1 NA 6.2022 Fixation 6.4549 Fixation
11 70 162800804 1 NA 6.2008 Fixation 6.4627 Fixation
11 70 162804806 1 NA 6.206 Fixation 6.4662 Fixation
11 70 162808807 1 NA 6.205 Fixation 6.47 Fixation
11 70 162812809 1 NA 6.2034 Fixation 6.4763 Fixation
11 70 162816811 1 NA 6.2054 Fixation 6.4829 Fixation
11 70 162820813 1 NA 6.2043 Fixation 6.4881 Fixation
11 70 162824815 1 NA 6.2051 Fixation 6.4909 Fixation
11 70 162828817 1 NA 6.2053 Fixation 6.4928 Fixation
11 70 162832819 1 NA 6.2116 Fixation 6.4921 Fixation
11 70 162836821 1 NA 6.2147 Fixation 6.4902 Fixation
11 70 162840823 1 NA 6.2185 Fixation 6.4871 Fixation
11 70 162844824 1 NA 6.2242 Fixation 6.4817 Fixation
11 70 162848826 1 NA 6.2265 Fixation 6.4793 Fixation
11 70 162852828 1 NA 6.2261 Fixation 6.471 Fixation
11 70 162856830 1 NA 6.2243 Fixation 6.4581 Fixation
11 70 162860832 1 NA 6.2237 Fixation 6.4473 Fixation
11 70 162864834 1 NA 6.227 Fixation 6.4376 Fixation
11 70 162868836 1 NA 6.2206 Fixation 6.425 Fixation
11 70 162872838 1 NA 6.2268 Fixation 6.4128 Fixation
11 70 162876840 1 NA 6.2241 Fixation 6.4014 Fixation
11 70 162880842 1 NA 6.2196 Fixation 6.4023 Fixation
11 70 162884843 1 NA 6.2191 Fixation 6.3965 Fixation
11 70 162888845 1 NA 6.2141 Fixation 6.3878 Fixation
11 70 162892847 1 NA 6.2143 Fixation 6.3803 Fixation
11 70 162896849 1 NA 6.2124 Fixation 6.3789 Fixation
11 70 162900851 1 NA 6.2129 Fixation 6.3792 Fixation
11 70 162904853 1 NA 6.2117000000000004 Fixation 6.3794 Fixation
11 70 162908854 1 NA 6.2162 Fixation 6.3774 Fixation
11 70 162912854 1 NA 6.2156 Fixation 6.3804 Fixation
11 70 162916855 1 NA 6.2178 Fixation 6.3742 Fixation
11 70 162920856 1 NA 6.2187 Fixation 6.3753 Fixation
11 70 162924856 1 NA 6.2204 Fixation 6.3772 Fixation
11 70 162928857 1 NA 6.2218 Fixation 6.3796 Fixation
11 70 162932858 1 NA 6.2197 Fixation 6.3757 Fixation
11 70 162936859 1 NA 6.2171 Fixation 6.3752 Fixation
11 70 162940859 1 NA 6.221 Fixation 6.3769 Fixation
11 70 162944860 1 NA 6.224 Fixation 6.3764 Fixation
11 70 162948861 1 NA 6.2246 Fixation 6.3834 Fixation
11 70 162952861 1 NA 6.221 Fixation 6.381 Fixation
11 70 162956862 1 NA 6.2227 Fixation 6.381 Fixation
11 70 162960863 1 NA 6.2221 Fixation 6.3888 Fixation
11 70 162964864 1 NA 6.2185 Fixation 6.3972 Fixation
11 70 162968864 1 NA 6.2206 Fixation 6.4 Fixation
11 70 162972865 1 NA 6.2201 Fixation 6.3927 Fixation
11 70 162976860 1 NA 6.2226 Fixation 6.383 Fixation
11 70 162980855 1 NA 6.2189 Fixation 6.391 Fixation
11 70 162984850 1 NA 6.2139 Fixation 6.3867 Fixation
11 70 162988846 1 NA 6.213 Fixation 6.3876 Fixation
11 70 162992841 1 NA 6.2151 Fixation 6.3879 Fixation
11 70 162996836 1 NA 6.2188 Fixation 6.3919 Fixation
11 70 163000831 1 NA 6.2219 Fixation 6.3943 Fixation
11 70 163004826 1 NA 6.2125 Fixation 6.401 Fixation
11 70 163008821 1 NA 6.213 Fixation 6.3988 Fixation
11 70 163012816 1 NA 6.2165 Fixation 6.3976 Fixation
11 70 163016811 1 NA 6.2144 Fixation 6.4028 Fixation
11 70 163020807 1 NA 6.2032 Fixation 6.4022 Fixation
11 70 163024802 1 NA 6.2008 Fixation 6.3997 Fixation
11 70 163028797 1 NA 6.2063 Fixation 6.4022 Fixation
11 70 163032792 1 NA 6.1986 Fixation 6.4029 Fixation
11 70 163036787 1 NA 6.1893 Fixation 6.4114 Fixation
11 70 163040782 1 NA 6.1852 Fixation 6.4224 Fixation
11 70 163044777 1 NA 6.1774 Fixation 6.428 Fixation
11 70 163048772 1 NA 6.1656 Fixation 6.4385 Fixation
11 70 163052768 1 NA 6.1577 Fixation 6.4393 Fixation
11 70 163056763 1 NA 6.1501 Fixation 6.4435 Fixation
11 70 163060758 1 NA 6.1437 Fixation 6.451 Fixation
11 70 163064753 1 NA 6.1391 Fixation 6.4575 Fixation
11 70 163068748 1 NA 6.1406 Fixation 6.4574 Fixation
11 70 163072743 1 NA 6.144 Fixation 6.4603 Fixation
11 70 163076738 1 NA 6.1506 Fixation 6.4598 Fixation
11 70 163080733 1 NA 6.1676 Fixation 6.4466 NA
11 70 163084729 1 NA 6.1796 NA 6.4154 NA
11 70 163088724 1 NA 6.1775 NA 6.37 NA
11 70 163092719 1 NA 6.1612 NA 6.3185 NA
11 70 163096714 1 NA 6.1307 NA 0 Blink
11 70 163100709 1 NA 6.0774 NA 0 Blink
11 70 163104704 1 NA 0 Blink 0 Blink
11 70 163108699 1 NA 0 Blink 0 Blink
11 70 163112694 1 NA 0 Blink 0 Blink
11 70 163116689 1 NA 0 Blink 0 Blink
11 70 163120684 1 NA 0 Blink 0 Blink
11 70 163124679 1 NA 0 Blink 0 Blink
11 70 163128674 1 NA 0 Blink 0 Blink
11 70 163132669 1 NA 0 Blink 0 Blink
11 70 163136664 1 NA 0 Blink 0 Blink
11 70 163140659 1 NA 0 Blink 0 Blink
11 70 163144654 1 NA 0 Blink 0 Blink
11 70 163148649 1 NA 0 Blink 0 Blink
11 70 163152644 1 NA 0 Blink 0 Blink
11 70 163156639 1 NA 0 Blink 0 Blink
11 70 163160634 1 NA 0 Blink 0 Blink
11 70 163164629 1 NA 0 Blink 0 Blink
11 70 163168624 1 NA 0 Blink 0 Blink
11 70 163172619 1 NA 0 Blink 0 Blink
11 70 163176614 1 NA 0 Blink 0 Blink
11 70 163180612 1 NA 0 Blink 0 Blink
11 70 163184610 1 NA 0 Blink 0 Blink
11 70 163188609 1 NA 0 Blink 0 Blink
11 70 163192607 1 NA 0 Blink 0 Blink
11 70 163196605 1 NA 0 Blink 0 Blink
11 70 163200603 1 NA 0 Blink 0 Blink
11 70 163204602 1 NA 0 Blink 0 Blink
11 70 163208600 1 NA 5.9752 Blink 0 Blink
11 70 163212598 1 NA 5.9442 Saccade 6.2451 Saccade
11 70 163216596 1 NA 5.922 Saccade 6.2018 Saccade
11 70 163220595 1 NA 5.9211 Saccade 6.1693 Saccade
11 70 163224593 1 NA 5.9293 Saccade 6.1427 Saccade
11 70 163228591 1 NA 5.9495 Saccade 6.1415 Saccade
11 70 163232590 1 NA 5.9884 Saccade 6.1594 Saccade
11 70 163236588 1 NA 6.0132 Saccade 6.1628 Saccade
11 70 163240586 1 NA 6.0458 Saccade 6.168 Saccade
11 70 163244584 1 NA 6.0753 Saccade 6.1703 Saccade
11 70 163248583 1 NA 6.1044 Saccade 6.1785 Saccade
11 70 163252581 1 NA 6.1271 Saccade 6.1856 Saccade
11 70 163256579 1 NA 6.1569 Saccade 6.2038 Saccade
11 70 163260577 1 NA 6.176 Saccade 6.2227 Saccade
11 70 163264576 1 NA 6.1984 Saccade 6.2433 Saccade
11 70 163268574 1 NA 6.2074 Fixation 6.2689 Fixation
11 70 163272572 1 NA 6.2173 Fixation 6.2878 Fixation
11 70 163276570 1 NA 6.2295 Fixation 6.3049 Fixation
11 70 163280569 1 NA 6.2431 Fixation 6.3232 Fixation
11 70 163284567 1 NA 6.2514 Fixation 6.3428 Fixation
11 70 163288565 1 NA 6.2519 Fixation 6.3557 Fixation
11 70 163292564 1 NA 6.2478 Fixation 6.366 Fixation
11 70 163296562 1 NA 6.2489 Fixation 6.3771 Fixation
11 70 163300560 1 NA 6.2455 Fixation 6.3844 Fixation
11 70 163304558 1 NA 6.2491 Fixation 6.3882 Fixation
11 70 163308560 1 NA 6.2528 Fixation 6.3862 Fixation
11 70 163312561 1 NA 6.2583 Fixation 6.3771 Fixation
11 70 163316562 1 NA 6.2593 Fixation 6.3768 Fixation
11 70 163320563 1 NA 6.2554 Fixation 6.375 Fixation
11 70 163324564 1 NA 6.2505 Fixation 6.3766 Fixation
11 70 163328566 1 NA 6.2477 Fixation 6.3762 Fixation
11 70 163332567 1 NA 6.2479 Fixation 6.3776 Fixation
11 70 163336568 1 NA 6.2464 Fixation 6.3787 Fixation
11 70 163340569 1 NA 6.2445 Fixation 6.3831 Fixation
11 70 163344570 1 NA 6.2367 Fixation 6.394 Fixation
11 70 163348572 1 NA 6.2358 Fixation 6.3937 Fixation
11 70 163352573 1 NA 6.2372 Fixation 6.3901 Fixation
11 70 163356574 1 NA 6.2369 Fixation 6.401 Fixation
11 70 163360575 1 NA 6.2359 Fixation 6.4002 Fixation
11 70 163364576 1 NA 6.2397 Fixation 6.4035 Fixation
11 70 163368578 1 NA 6.2427 Fixation 6.3935 Saccade
11 70 163372579 1 NA 6.2447 Fixation 6.3916 Fixation
11 70 163376580 1 NA 6.2433 Fixation 6.3844 Fixation
11 70 163380581 1 NA 6.2423 Fixation 6.3769 Fixation
11 70 163384583 1 NA 6.2412 Fixation 6.3815 Fixation
11 70 163388585 1 NA 6.2415 Fixation 6.3844 Fixation
11 70 163392587 1 NA 6.2398 Fixation 6.3879 Fixation
11 70 163396588 1 NA 6.2425 Fixation 6.3985 Fixation
11 70 163400590 1 NA 6.2478 Fixation 6.4028 Fixation
11 70 163404592 1 NA 6.2502 Fixation 6.4074 Fixation
11 70 163408594 1 NA 6.252 Fixation 6.4185 Fixation
11 70 163412595 1 NA 6.2548 Fixation 6.4193 Fixation
11 70 163416597 1 NA 6.2589 Fixation 6.4169 Fixation
11 70 163420599 1 NA 6.2646 Fixation 6.4161 Fixation
11 70 163424601 1 NA 6.2669 Fixation 6.4146 Fixation
11 70 163428603 1 NA 6.266 Fixation 6.4122 Fixation
11 70 163432604 1 NA 6.2677 Fixation 6.4107 Fixation
11 70 163436606 1 NA 6.2684 Fixation 6.4045 Fixation
11 70 163440608 1 NA 6.2652 Fixation 6.412 Fixation
11 70 163444610 1 NA 6.2615 Fixation 6.4137 Fixation
11 70 163448611 1 NA 6.2607 Fixation 6.4124 Fixation
11 70 163452613 1 NA 6.2605 Fixation 6.4161 Fixation
11 70 163456615 1 NA 6.2563 Fixation 6.4157 Fixation
11 70 163460617 1 NA 6.2573 Fixation 6.4054 Fixation
11 70 163464619 1 NA 6.2564 Fixation 6.3967 Fixation
11 70 163468620 1 NA 6.2585 Fixation 6.3914 Fixation
11 70 163472622 1 NA 6.2607 Fixation 6.3983 Fixation
11 70 163475484 1 Recall NA NA NA NA
11 70 163476624 1 NA 6.2627 Fixation 6.3922 Fixation
11 70 163480626 1 NA 6.2627 Fixation 6.3915 Fixation
11 70 163484627 1 NA 6.2662 Fixation 6.3946 Fixation
11 70 163488629 1 NA 6.2635 Fixation 6.3942 Fixation
11 70 163492631 1 NA 6.2617 Fixation 6.387 Fixation
11 70 163496633 1 NA 6.2689 Fixation 6.3876 Fixation
11 70 163500635 1 NA 6.269 Fixation 6.3837 Fixation
11 70 163504636 1 NA 6.2698 Fixation 6.3838 Fixation
11 70 163508637 1 NA 6.2709 Fixation 6.3799 Fixation
11 70 163512637 1 NA 6.2702 Fixation 6.3864 Fixation
11 70 163516637 1 NA 6.2697 Fixation 6.3848 Fixation
11 70 163520637 1 NA 6.2678 Fixation 6.388 Fixation
11 70 163524637 1 NA 6.2637 Fixation 6.3884 Fixation
11 70 163528637 1 NA 6.262 Fixation 6.3886 Fixation
11 70 163532637 1 NA 6.2603 Fixation 6.3903 Fixation
11 70 163536638 1 NA 6.2646 Fixation 6.3893 Fixation
11 70 163540638 1 NA 6.2732 Fixation 6.3823 Fixation
11 70 163544638 1 NA 6.2696 Fixation 6.3782 Fixation
11 70 163548638 1 NA 6.2656 Fixation 6.3796 Fixation
11 70 163552638 1 NA 6.2636 Fixation 6.3774 Fixation
11 70 163556638 1 NA 6.2624 Fixation 6.37 Fixation
11 70 163560639 1 NA 6.261 Fixation 6.3682 Fixation
11 70 163564639 1 NA 6.2578 Fixation 6.3722 Fixation
11 70 163568639 1 NA 6.2612 Fixation 6.3727 Fixation
11 70 163572639 1 NA 6.261 Fixation 6.3731 Fixation
11 70 163576639 1 NA 6.2573 Fixation 6.3715 Fixation
11 70 163580639 1 NA 6.2592 Fixation 6.3664 Fixation
11 70 163584639 1 NA 6.2586 Fixation 6.3593 Fixation
11 70 163588639 1 NA 6.2587 Fixation 6.3555 Fixation
11 70 163592639 1 NA 6.2565 Fixation 6.3529 Fixation
11 70 163596638 1 NA 6.2558 Fixation 6.3515 Fixation
11 70 163600638 1 NA 6.2503 Fixation 6.3535 Fixation
11 70 163604637 1 NA 6.2476 Fixation 6.3547 Fixation
11 70 163608637 1 NA 6.2483 Fixation 6.3588 Fixation
11 70 163612636 1 NA 6.2485 Fixation 6.3646 Fixation
11 70 163616636 1 NA 6.2462 Fixation 6.3696 Fixation
11 70 163620635 1 NA 6.2465 Fixation 6.369 Fixation
11 70 163624635 1 NA 6.2488 Fixation 6.3702 Fixation
11 70 163628634 1 NA 6.2484 Fixation 6.3723 Fixation
11 70 163632634 1 NA 6.2544 Fixation 6.3778 Fixation
11 70 163636633 1 NA 6.2539 Fixation 6.3842 Fixation
11 70 163640633 1 NA 6.2511 Fixation 6.3854 Fixation
11 70 163644632 1 NA 6.2591 Fixation 6.3892 Fixation
11 70 163648632 1 NA 6.259 Fixation 6.3938 Fixation
11 70 163652632 1 NA 6.2532 Fixation 6.3964 Fixation
11 70 163656631 1 NA 6.2505 Fixation 6.4078 Fixation
11 70 163660631 1 NA 6.2486 Fixation 6.4157 Fixation
11 70 163664630 1 NA 6.2477 Fixation 6.4147 Fixation
11 70 163668630 1 NA 6.2479 Fixation 6.4171 Fixation
11 70 163672629 1 NA 6.2474 Fixation 6.4257 Fixation
11 70 163676629 1 NA 6.2502 Fixation 6.4201 Fixation
11 70 163680628 1 NA 6.2512 Fixation 6.4126 Fixation
11 70 163684628 1 NA 6.2522 Fixation 6.4092 Fixation
11 70 163688627 1 NA 6.2528 Fixation 6.4104 Fixation
11 70 163692627 1 NA 6.2529 Fixation 6.3999 Fixation
11 70 163696626 1 NA 6.2537 Fixation 6.3986 Fixation
11 70 163700626 1 NA 6.2558 Fixation 6.3951 Fixation
11 70 163704626 1 NA 6.255 Fixation 6.3932 Fixation
11 70 163708625 1 NA 6.2569 Fixation 6.3898 Fixation
11 70 163712625 1 NA 6.2579 Fixation 6.378 Fixation
11 70 163716625 1 NA 6.2543 Fixation 6.3787 Fixation
11 70 163720625 1 NA 6.2549 Fixation 6.3752 Fixation
11 70 163724625 1 NA 6.2591 Fixation 6.3718 Fixation
11 70 163728625 1 NA 6.2565 Fixation 6.3711 Fixation
11 70 163732625 1 NA 6.2558 Fixation 6.3711 Fixation
11 70 163736625 1 NA 6.2542 Fixation 6.3635 Fixation
11 70 163740625 1 NA 6.2498 Fixation 6.36 Fixation
11 70 163744625 1 NA 6.248 Fixation 6.3699 Fixation
11 70 163748625 1 NA 6.2484 Fixation 6.3759 Fixation
11 70 163752625 1 NA 6.2488 Fixation 6.3912 Fixation
11 70 163756624 1 NA 6.2482 Fixation 6.3922 Fixation
11 70 163760624 1 NA 6.2442 Fixation 6.3868 Fixation
11 70 163764624 1 NA 6.2497 Fixation 6.3842 Fixation
11 70 163768624 1 NA 6.2466 Fixation 6.3801 Fixation
11 70 163772624 1 NA 6.2445 Fixation 6.3759 Fixation
11 70 163776624 1 NA 6.243 Fixation 6.3739 Fixation
11 70 163780624 1 NA 6.2457 Fixation 6.3703 Fixation
11 70 163784624 1 NA 6.2489 Fixation 6.3721 Fixation
11 70 163788624 1 NA 6.2588 Fixation 6.3705 Fixation
11 70 163792622 1 NA 6.2601 Fixation 6.3714 Fixation
11 70 163796621 1 NA 6.2631 Fixation 6.3754 Fixation
11 70 163800619 1 NA 6.2598 Fixation 6.3753 Fixation
11 70 163804617 1 NA 6.2525 Fixation 6.3676 Fixation
11 70 163808616 1 NA 6.2461 Fixation 6.3658 Fixation
11 70 163812614 1 NA 6.2449 Fixation 6.3665 Fixation
11 70 163816612 1 NA 6.2453 Fixation 6.3586 Fixation
11 70 163820611 1 NA 6.2439 Fixation 6.3571 Fixation
11 70 163824609 1 NA 6.2456 Fixation 6.3557 Fixation
11 70 163828608 1 NA 6.2437 Fixation 6.35 Fixation
11 70 163832606 1 NA 6.2557 Fixation 6.3489 Fixation
11 70 163836604 1 NA 6.2561 Fixation 6.3395 Fixation
11 70 163840603 1 NA 6.2531 Fixation 6.3354 Fixation
11 70 163844601 1 NA 6.2475 Fixation 6.3289 Fixation
11 70 163848599 1 NA 6.2424 Fixation 6.324 Fixation
11 70 163852598 1 NA 6.2415 Fixation 6.3264 Fixation
11 70 163856596 1 NA 6.243 Fixation 6.325 Fixation
11 70 163860594 1 NA 6.247 Fixation 6.3263 Fixation
11 70 163864593 1 NA 6.2428 Fixation 6.3231 Fixation
11 70 163868591 1 NA 6.2336 Fixation 6.3159 Fixation
11 70 163872590 1 NA 6.2341 Fixation 6.3059 Fixation
11 70 163876588 1 NA 6.2328 Fixation 6.3054 Fixation
11 70 163880586 1 NA 6.2352 Fixation 6.3023 Fixation
11 70 163884585 1 NA 6.2417 Fixation 6.2936 Fixation
11 70 163888583 1 NA 6.2468 Saccade 6.2896 Fixation
11 70 163892581 1 NA 6.2465 Saccade 6.2897 Fixation
11 70 163896580 1 NA 6.2513 Saccade 6.2863 Saccade
11 70 163900578 1 NA 6.2605 Saccade 6.2865 Saccade
11 70 163904576 1 NA 6.2664 Saccade 6.2768 Saccade
11 70 163908576 1 NA 6.2756 Saccade 6.2762 Saccade
11 70 163912575 1 NA 6.2755 Saccade 6.2687 Saccade
11 70 163916574 1 NA 6.2689 Saccade 6.2635 Saccade
11 70 163920573 1 NA 6.2708 Saccade 6.2691 Saccade
11 70 163924572 1 NA 6.285 Saccade 6.2682 Saccade
11 70 163928572 1 NA 6.2897 Fixation 6.2704 Saccade
11 70 163932571 1 NA 6.2961 Fixation 6.2722 Fixation
11 70 163936570 1 NA 6.3012 Fixation 6.2699 Fixation
11 70 163940569 1 NA 6.3091 Fixation 6.2832 Fixation
11 70 163944568 1 NA 6.3082 Fixation 6.2898 Fixation
11 70 163948567 1 NA 6.3118 Fixation 6.2858 Fixation
11 70 163952567 1 NA 6.3132 Fixation 6.2927 Fixation
11 70 163956566 1 NA 6.3061 Fixation 6.2969 Fixation
11 70 163960565 1 NA 6.2989 Fixation 6.3098 Fixation
11 70 163964564 1 NA 6.3022 Fixation 6.32 Fixation
11 70 163968563 1 NA 6.3042 Fixation 6.331 Fixation
11 70 163972563 1 NA 6.3028 Fixation 6.338 Fixation
11 70 163976562 1 NA 6.2999 Fixation 6.351 Fixation
11 70 163980561 1 NA 6.2961 Fixation 6.3637 Fixation
11 70 163984560 1 NA 6.2967 Fixation 6.3635 Fixation
11 70 163988559 1 NA 6.29 Fixation 6.3648 Fixation
11 70 163992558 1 NA 6.286 Fixation 6.3808 Fixation
11 70 163996557 1 NA 6.2816 Fixation 6.3807 Fixation
11 70 164000556 1 NA 6.2773 Fixation 6.3827 Fixation
11 70 164004555 1 NA 6.2746 Fixation 6.3848 Fixation
11 70 164008553 1 NA 6.2718 Fixation 6.3895 Fixation
11 70 164012552 1 NA 6.2681 Fixation 6.3905 Fixation
11 70 164016551 1 NA 6.2665 Fixation 6.3919 Fixation
11 70 164020549 1 NA 6.262 Fixation 6.3972 Fixation
11 70 164024548 1 NA 6.2567 Fixation 6.4033 Fixation
11 70 164028547 1 NA 6.2547 Fixation 6.4076 Fixation
11 70 164032545 1 NA 6.255 Fixation 6.4124 Fixation
11 70 164036544 1 NA 6.2509 Fixation 6.4164 Fixation
11 70 164040543 1 NA 6.2463 Fixation 6.4211 Fixation
11 70 164044542 1 NA 6.2457 Fixation 6.4188 Fixation
11 70 164048540 1 NA 6.2462 Fixation 6.4136 Fixation
11 70 164052539 1 NA 6.2483 Fixation 6.4155 Fixation
11 70 164056538 1 NA 6.2466 Fixation 6.4134 Fixation
11 70 164060536 1 NA 6.2436 Fixation 6.4104 Fixation
11 70 164064535 1 NA 6.2428 Fixation 6.4041 Fixation
11 70 164068534 1 NA 6.2377 Fixation 6.3998 Fixation
11 70 164072532 1 NA 6.2425 Fixation 6.3946 Fixation
11 70 164076531 1 NA 6.2429 Fixation 6.3916 Fixation
11 70 164080530 1 NA 6.2396 Fixation 6.3864 Fixation
11 70 164084529 1 NA 6.236 Fixation 6.3824 Fixation
11 70 164088527 1 NA 6.2412 Fixation 6.3831 Fixation
11 70 164092526 1 NA 6.243 Fixation 6.3764 Fixation
11 70 164096525 1 NA 6.2429 Fixation 6.3747 Fixation
11 70 164100523 1 NA 6.2427 Fixation 6.3775 Fixation
11 70 164104522 1 NA 6.2441 Fixation 6.3753 Fixation
11 70 164108522 1 NA 6.2465 Fixation 6.3748 Fixation
11 70 164112522 1 NA 6.2432 Fixation 6.3753 Fixation
11 70 164116522 1 NA 6.2407 Fixation 6.3789 Fixation
11 70 164120521 1 NA 6.2362 Fixation 6.3782 Fixation
11 70 164124521 1 NA 6.2426 Fixation 6.3781 Fixation
11 70 164128521 1 NA 6.2425 Fixation 6.3794 Fixation
11 70 164132521 1 NA 6.2345 Fixation 6.3795 Fixation
11 70 164136521 1 NA 6.231 Fixation 6.3732 Fixation
11 70 164140521 1 NA 6.2272 Fixation 6.3726 Fixation
11 70 164144520 1 NA 6.2245 Fixation 6.3728 Fixation
11 70 164148520 1 NA 6.2241 Fixation 6.3735 Fixation
11 70 164152520 1 NA 6.2253 Fixation 6.3759 Fixation
11 70 164156520 1 NA 6.2261 Fixation 6.3793 Fixation
11 70 164160520 1 NA 6.2266 Fixation 6.3784 Fixation
11 70 164164520 1 NA 6.229 Fixation 6.3763 Fixation
11 70 164168519 1 NA 6.2281 Fixation 6.3742 Fixation
11 70 164172519 1 NA 6.2331 Fixation 6.3736 Fixation
11 70 164176519 1 NA 6.2347 Fixation 6.3709 Fixation
11 70 164180519 1 NA 6.2324 Fixation 6.3693 Fixation
11 70 164184519 1 NA 6.2343 Fixation 6.3699 Fixation
11 70 164188519 1 NA 6.2325 Fixation 6.3681 Fixation
11 70 164192518 1 NA 6.23 Fixation 6.3679 Fixation
11 70 164196518 1 NA 6.2285 Fixation 6.3667 Fixation
11 70 164200514 1 NA 6.225 Fixation 6.3651 Fixation
11 70 164204511 1 NA 6.2246 Fixation 6.3644 Fixation
11 70 164208507 1 NA 6.2236 Fixation 6.3616 Fixation
11 70 164212503 1 NA 6.2264 Fixation 6.3589 Fixation
11 70 164216499 1 NA 6.2254 Fixation 6.3589 Fixation
11 70 164220495 1 NA 6.2266 Saccade 6.3595 Saccade
11 70 164224491 1 NA 6.22 Saccade 6.3593 Saccade
11 70 164228487 1 NA 6.2139 Saccade 6.359 Saccade
11 70 164232483 1 NA 6.2076 Saccade 6.3478 Saccade
11 70 164236479 1 NA 6.2082 Saccade 6.3438 Saccade
11 70 164240476 1 NA 6.1992 Saccade 6.3332 Saccade
11 70 164244472 1 NA 6.1919 Saccade 6.334 Saccade
11 70 164248468 1 NA 6.1898 Saccade 6.3357 Saccade
11 70 164252464 1 NA 6.1842 Saccade 6.3312 Saccade
11 70 164256460 1 NA 6.1825 Saccade 6.3211 Saccade
11 70 164260456 1 NA 6.1793 Saccade 6.3156 Saccade
11 70 164264452 1 NA 6.1706 Fixation 6.3125 Saccade
11 70 164268448 1 NA 6.171 Fixation 6.3088 Fixation
11 70 164272444 1 NA 6.1731 Fixation 6.3063 Fixation
11 70 164276441 1 NA 6.1634 Fixation 6.3022 Fixation
11 70 164280437 1 NA 6.1674 Fixation 6.2922 Fixation
11 70 164284433 1 NA 6.1688 Fixation 6.2895 Fixation
11 70 164288429 1 NA 6.1738 Fixation 6.2869 Fixation
11 70 164292425 1 NA 6.1776 Fixation 6.2852 Fixation
11 70 164296421 1 NA 6.1744 Fixation 6.2826 Fixation
11 70 164300417 1 NA 6.1806 Fixation 6.2795 Fixation
11 70 164304413 1 NA 6.1801 Fixation 6.2784 Fixation
11 70 164308409 1 NA 6.1711 Fixation 6.2734 Fixation
11 70 164312404 1 NA 6.1774 Fixation 6.2687 Fixation
11 70 164316400 1 NA 6.1724 Fixation 6.2633 Fixation
11 70 164320395 1 NA 6.1741 Fixation 6.2597 Fixation
11 70 164324391 1 NA 6.1724 Fixation 6.2513 Fixation
11 70 164328386 1 NA 6.164 Fixation 6.2473 Fixation
11 70 164332382 1 NA 6.1652 Fixation 6.2408 Fixation
11 70 164336377 1 NA 6.152 Fixation 6.2384 Fixation
11 70 164340373 1 NA 6.1445 Fixation 6.2293 Fixation
11 70 164344368 1 NA 6.1465 Fixation 6.2279 Fixation
11 70 164348364 1 NA 6.1454 Fixation 6.225 Fixation
11 70 164352359 1 NA 6.1449 Fixation 6.2164 Fixation
11 70 164356355 1 NA 6.1414 Fixation 6.2104 Fixation
11 70 164360350 1 NA 6.145 Fixation 6.209 Fixation
11 70 164364346 1 NA 6.1441 Fixation 6.2066 Fixation
11 70 164368341 1 NA 6.1355 Fixation 6.1964 Fixation
11 70 164372337 1 NA 6.1294 Fixation 6.1871 Fixation
11 70 164376332 1 NA 6.1301 Fixation 6.1807 Fixation
11 70 164380328 1 NA 6.1336 Fixation 6.1769 Fixation
11 70 164384323 1 NA 6.1326 Fixation 6.1727 Fixation
11 70 164388318 1 NA 6.1321 Fixation 6.1635 Fixation
11 70 164392314 1 NA 6.1356 Fixation 6.159 Fixation
11 70 164396309 1 NA 6.138 Fixation 6.1581 Fixation
11 70 164400305 1 NA 6.1334 Fixation 6.1542 Fixation
11 70 164404308 1 NA 6.1268 Fixation 6.1522 Fixation
11 70 164408312 1 NA 6.1249 Fixation 6.1495 Fixation
11 70 164412316 1 NA 6.1154 Fixation 6.1479 Fixation
11 70 164416319 1 NA 6.1177 Fixation 6.1452 Fixation
11 70 164420323 1 NA 6.1238 Fixation 6.1458 Fixation
11 70 164424326 1 NA 6.1118 Saccade 6.1383 Saccade
11 70 164428330 1 NA 6.1229 Saccade 6.1357 Saccade
11 70 164432334 1 NA 6.1208 Saccade 6.1351 Saccade
11 70 164436337 1 NA 6.1183 Saccade 6.1398 Saccade
11 70 164440341 1 NA 6.1252 Saccade 6.135 Saccade
11 70 164444344 1 NA 6.1224 Saccade 6.1319 Saccade
11 70 164448348 1 NA 6.127 Saccade 6.1388 Saccade
11 70 164452352 1 NA 6.1339 Saccade 6.1521 Saccade
11 70 164456355 1 NA 6.1307 Saccade 6.1589 Saccade
11 70 164460359 1 NA 6.1268 Saccade 6.1645 Saccade
11 70 164464362 1 NA 6.1315 Saccade 6.1551 Saccade
11 70 164468366 1 NA 6.1319 Saccade 6.1632 Saccade
11 70 164472369 1 NA 6.1297 Fixation 6.1586 Saccade
